Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-06-16,Fang Hezi develops a decoration design platform.,Fang Hezi,https://www.crunchbase.com/organization/fang-hezi,"Home Decor, Internet, Supply Chain Management","Xiamen, Fujian, China, Asia",Angel Round - Fang Hezi,https://www.crunchbase.com/funding_round/fang-hezi-angel--de00db5d,2,"Meijiabang.com, Tiantian Tou",Seed,,Angel,1,3000000,CNY,440512,,,,3000000,CNY,440512,Yes,,http://www.housebox.cn/,,Seed,,"437,326"
2017-05-08,FITSLEEP is a sleep tracking device that helps with sleep.,FITSLEEP,https://www.crunchbase.com/organization/fitsleep,"Electronics, Hardware, Health Care","Shenzhen, Guangdong, China, Asia",Series B - FITSLEEP,https://www.crunchbase.com/funding_round/fitsleep-series-b--72827360,2,"Guangdong Bangsheng Zichan Guanli, Shenzhen Valley Ventures (SVV)",Early Stage Venture,,Series B,3,20000000,CNY,2896695,,,,33000000,CNY,4917265,Yes,,https://www.fitsleep.net/,$1M to $10M,Early Stage Venture,,"438,725"
2017-03-27,Xiaoyuwang is a community services platform for consumption information.,Xiaoyuwang,https://www.crunchbase.com/organization/xiaoyu-com,"Communities, Consumer, Internet","Xiamei, Fujian, China, Asia",Post-IPO Equity - Xiaoyuwang,https://www.crunchbase.com/funding_round/xiaoyu-com-post-ipo-equity--b5e5ad1a,2,"Gaoxin Kechuang, Xiamen Wenguang Touzi Guanli Co., Ltd.",,,Post-IPO Equity,2,10000000,CNY,1455297,,,,30000000,CNY,4621176,Yes,,http://www.xmfish.com/,,IPO,,"438,734"
2017-04-14,"Hainan Island Cards provides cards, transportation cards, and related equipment leasing and sales services.",Hainan Island Cards,https://www.crunchbase.com/organization/hainan-island-cards,"Hardware, Leasing, Management Consulting","Haikou, Hainan, China, Asia",Series A - Hainan Island Cards,https://www.crunchbase.com/funding_round/hainan-island-cards-series-a--dec6eada,2,"China Development Bank, HNA EcoTech",Early Stage Venture,,Series A,2,10000000,CNY,1451863,,,,13000000,CNY,1908192,Yes,,http://www.963001.com/,,Early Stage Venture,,"438,762"
2017-04-14,DFusion is the developer of the intelligent diagnostic system.,DFusion,https://www.crunchbase.com/organization/dfusion-f176,"Health Care, Health Diagnostics, Medical","Haidian, Beijing, China, Asia",Angel Round - DFusion,https://www.crunchbase.com/funding_round/dfusion-f176-angel--b16ff290,2,"China Fellow Partners, Dian Diagnostics",Seed,,Angel,1,3000000,CNY,435559,,,,3000000,CNY,435559,Yes,,https://www.dfusion.cn,,Seed,,"438,903"
2017-06-05,Longwill provides medical and elderly care services.,Longwill,https://www.crunchbase.com/organization/longwill,"Elder Care, Health Care, Medical","Hangzhou, Zhejiang, China, Asia",Series C - Longwill,https://www.crunchbase.com/funding_round/longwill-series-c--9ba7be64,2,"Cybernaut Venture Capital, Hangzhou Yanghe Touzi Guanli Youxian Gongsi",Late Stage Venture,,Series C,4,30000000,CNY,4409481,,,,63000000,CNY,9511373,Yes,,http://www.longwill.com.cn/,,Late Stage Venture,,"437,691"
2017-04-11,Honghu Technology is an IT company specialized in developing software products for the automotive sector.,Honghu Technology,https://www.crunchbase.com/organization/honghu-technology,"Automotive, Information Services, Information Technology, Software","Nantong, Jiangsu, China, Asia",Angel Round - Honghu Technology,https://www.crunchbase.com/funding_round/honghu-technology-angel--1f5e9be5,2,"China Venture Capital HRVC, Pingheng Ziben",Seed,,Angel,1,3000000,CNY,435307,,,,3000000,CNY,435307,Yes,,http://www.swanit.cn/,,Seed,,"437,340"
2017-03-27,IPZOE provides software development and web services.,IPZOE,https://www.crunchbase.com/organization/ipzoe,"Information Technology, Software, Web Development","Suzhou, Jiangsu, China, Asia",Series A - IPZOE,https://www.crunchbase.com/funding_round/ipzoe-series-a--329598ea,2,"SR Capital, UCLA Engineering Institute",Early Stage Venture,,Series A,2,10000000,CNY,1455297,,,,13000000,CNY,1903502,Yes,,http://www.ipzoe.com,,Early Stage Venture,,"438,261"
2017-05-15,DOSN MEDIA GROUP is an advertising intelligent marketing cloud platform company.,DOSN MEDIA GROUP,https://www.crunchbase.com/organization/dosn-media-group,"Advertising, Big Data, Cloud Computing","Wuchang, Hubei, China, Asia",Post-IPO Equity - DOSN MEDIA GROUP,https://www.crunchbase.com/funding_round/dosn-media-group-post-ipo-equity--459878b1,2,"Hubei Hongrui Intelligent Industry Equity Investment Fund, Wuhan Yudatong Venture Capital Fund",,,Post-IPO Equity,1,49800000,CNY,7223145,,,,49800000,CNY,7223145,Yes,,http://www.dosing100.com,$10M to $50M,IPO,,"439,223"
2017-05-01,Molisan provides an umbrella rental service platform.,Molisan,https://www.crunchbase.com/organization/molisan,"Consumer Goods, Rental","Shanghai, Shanghai, China, Asia",Angel Round - Molisan,https://www.crunchbase.com/funding_round/molisan-angel--ce1647f2,2,"Chenghui Wen, Yuedong Cai",Seed,,Angel,1,10000000,CNY,1450453,,,,10000000,CNY,1450453,Yes,,http://www.molisan.cn/,,Seed,,"439,239"
2017-03-28,AceGear is a platform that provides a digital marketing solution for private domain traffic in vertical fields.,AceGear,https://www.crunchbase.com/organization/acegear,"Android, Apps, Automotive","Beijing, Beijing, China, Asia",Series A - AceGear,https://www.crunchbase.com/funding_round/acegear-series-a--aeeff40b,2,"Dahe Ventures, Innoangel Fund",Early Stage Venture,,Series A,1,10000000,CNY,1453446,,,,10000000,CNY,1453446,Yes,,http://www.acegear.com/,,Early Stage Venture,,"439,251"
2017-06-06,Beijing Chunju Technology is an e commerce wine business platform.,Zui Chun Keji,https://www.crunchbase.com/organization/zui-chun-keji,"E-Commerce, Electronics, Wine And Spirits","Beijing, Beijing, China, Asia",Post-IPO Equity - Zui Chun Keji,https://www.crunchbase.com/funding_round/zui-chun-keji-post-ipo-equity--0f436850,2,"Aurora Private Equity, Qianhai Jinheng Touzi",,,Post-IPO Equity,3,10000000,CNY,1471353,,,,34450000,CNY,5249965,Yes,,http://www.izuichun.com/,,IPO,,"439,259"
2017-05-01,"LinkDoc Technology Limited is a leading oncology big data company, based in Beijing, China.",LinkDoc Technology,https://www.crunchbase.com/organization/linkdoc-technology,"Big Data, Medical, Oncology, Security","Beijing, Beijing, China, Asia",Series C - LinkDoc Technology,https://www.crunchbase.com/funding_round/linkdoc-technology-series-c--e1dd1701,2,"Long Hill Capital, Temasek Holdings",Late Stage Venture,,Series C,6,,,,,,,1700000000,CNY,253261047,Yes,,https://www.linkdoc.com/,$100M to $500M,,,"440,406"
2017-05-11,Wondersoft is an information security technology company.,Wondersoft,https://www.crunchbase.com/organization/wondersoft-4bd6,"Cyber Security, Network Security, Software","Haidian, Beijing, China, Asia",Venture Round - Wondersoft,https://www.crunchbase.com/funding_round/wondersoft-4bd6-series-unknown--b283561c,1,CrestValue,,,Venture - Series Unknown,1,74475000,CNY,10786555,,,,74475000,CNY,10786555,Yes,,http://www.wondersoft.cn/,,,,"441,182"
2017-05-04,"Sun Creative designs, manufactures, sales, and distributes technologies and products that relates to infrared technologies.",SUN CREATIVE,https://www.crunchbase.com/organization/sun-creative,Manufacturing,"Hangzhou, Zhejiang, China, Asia",Venture Round - SUN CREATIVE,https://www.crunchbase.com/funding_round/sun-creative-series-unknown--9ae392fe,1,CrestValue,,,Venture - Series Unknown,1,21000000,CNY,3045420,,,,21000000,CNY,3045420,Yes,,http://www.suncti.com/en,$10M to $50M,,,"441,248"
2017-04-28,"Didi is a mobility technology platform that offers ride hailing, taxi hailing, food delivery, and financial services.",Didi,https://www.crunchbase.com/organization/didi-dache,"Artificial Intelligence (AI), InsurTech, Mobile Apps, Public Transportation, Ride Sharing, Transportation","Haidian, Beijing, China, Asia",Private Equity Round - Didi,https://www.crunchbase.com/funding_round/didi-dache-private-equity--efc1fb05,5,"137 Ventures, Bank of Communications, China Merchants Bank, Silver Lake, SoftBank",Private Equity,,Private Equity,24,5500000000,USD,5500000000,44500000000,USD,44500000000,23397719538,USD,23397719538,Yes,,https://www.didiglobal.com,$10B+,IPO,,"442,264"
2017-05-04,YL Entertainment & Sports is an entertainment marketing and industrial investment platform.,YL Entertainment & Sports,https://www.crunchbase.com/organization/yl-entertainment-sports,"Media and Entertainment, Music, Sports, Ticketing","Beijing, Beijing, China, Asia",Post-IPO Equity - YL Entertainment & Sports,https://www.crunchbase.com/funding_round/yl-entertainment-sports-post-ipo-equity--d7663518,5,"Jundu Investment, Milestone, Nanjing Gaoke, Yuanlong Investment, Zihao Touzi",,,Post-IPO Equity,6,200000000,CNY,29004003,,,,355180000,CNY,53084259,Yes,,http://www.yles.cn,,IPO,,"442,845"
2017-06-01,Ouyeel is an online steel transaction platform established by Shanghai-based state-owned China Baowu Steel Group Corp.,Ouyeel,https://www.crunchbase.com/organization/ouyeel,"Advanced Materials, Industrial Manufacturing, Trading Platform","Baoshan, Shanghai, China, Asia",Series A - Ouyeel,https://www.crunchbase.com/funding_round/ouyeel-series-a--aab85c62,6,"Benxi Steel, CCB Trust, GLP, Mitsui & Co, Shagang Group, Shougang Fund",Early Stage Venture,,Series A,3,140000000,USD,140000000,,,,467714462,USD,467714462,Yes,,https://www.ouyeelf.com/ouyeel-portal/pages/bw-index.html,$100M to $500M,Early Stage Venture,,"443,525"
2017-05-18,"DeePhi Tech is devoted to provide the world with more convenient, efficient, and economical deep learning platforms.",DeePhi Tech,https://www.crunchbase.com/organization/deephi-tech,"Information Services, Information Technology, Software","Beijing, Beijing, China, Asia",Series A - DeePhi Tech,https://www.crunchbase.com/funding_round/deephi-tech-series-a--17c91a30,6,"Gaorong Capital, GSR Ventures, MediaTek, Sigma Square Capital, Tsinghua Holdings, Xilinx",Early Stage Venture,,Series A,2,,,,,,,40000000,USD,40000000,Yes,,http://www.deephi.com/,$10M to $50M,M&A,,"443,600"
2017-04-01,One Tree Pharmaceutical is an e-commerce company that provides medicines and health products.,One Tree Pharmaceutical,https://www.crunchbase.com/organization/ensure,"E-Commerce, Health Care, Medical, Pharmaceutical","Guiyang, Guizhou, China, Asia",Angel Round - One Tree Pharmaceutical,https://www.crunchbase.com/funding_round/ensure-angel--796916ae,6,"Daohe Touzi, Dashenlin, Guizhou Wenhua Chantou, Huatai Zijin Investment, Loyeer Capital, Xinyu Xinde Touzi",Seed,,Angel,2,3000000,CNY,435433,,,,829000000,CNY,120493573,Yes,,http://www.1-tree.com.cn,,,,"444,302"
2017-03-27,Life No. 1 promotes small and medium-sized stores to connect to the mobile Internet.,Life No. 1,https://www.crunchbase.com/organization/life-no-1,"E-Commerce, Internet, Retail, Sales","Guangzhou, Guangdong, China, Asia",Series A - Life No. 1,https://www.crunchbase.com/funding_round/life-no-1-series-a--e983a710,6,"Charles Xue, Empower Investment, Hongdao Capital, Houxing Capital, Huashan Capital, Langtaosha Investment Management",Early Stage Venture,,Series A,2,78000000,CNY,11351316,,,,78000000,CNY,11351316,Yes,,http://www.0085.com/,,Early Stage Venture,,"444,532"
2017-04-28,Tongming specializes in auto parts design and manufacturing services.,Tongming,https://www.crunchbase.com/organization/tongming,"Electronics, Manufacturing, Service Industry","Danyang, Jiangsu, China, Asia",Angel Round - Tongming,https://www.crunchbase.com/funding_round/tongming-angel--fbe565c6,6,"China Win Fund, Kingdom Capital, Qisheng Capital, Shanghai Liyue Qiye Guanli, Shanghai Runzhou Touzi, Zhenjiang Dahang Touzi",Seed,,Angel,3,3000000,CNY,435129,,,,32600000,CNY,5081502,Yes,,http://www.tongminggufen.com,,Early Stage Venture,,"445,126"
2017-06-20,"Chexiu provides quotations, online price comparisons, and online car consumer services.",Chexiu.com,https://www.crunchbase.com/organization/chexiu-com,"E-Commerce, Price Comparison","Shenzhen, Guangdong, China, Asia",Series A - Chexiu.com,https://www.crunchbase.com/funding_round/chexiu-com-series-a--05d2bb03,1,T-Rex Capital,Early Stage Venture,,Series A,2,,,,,,,,,,Yes,,https://www.chexiu.com/,,Early Stage Venture,,"446,088"
2017-05-01,AI GOODIES provides self service for snacks products.,AI GOODIES,https://www.crunchbase.com/organization/ai-goodies,"Artificial Intelligence (AI), Consumer Goods, Retail, Snack Food","Caozhou, Shandong, China, Asia",Seed Round - AI GOODIES,https://www.crunchbase.com/funding_round/ai-goodies-seed--6e8b678f,1,Vintop Investment,Seed,,Seed,1,1000000,CNY,145045,,,,1000000,CNY,145045,Yes,,https://www.hanweizhe.com.cn/,,Seed,,"446,405"
2017-04-26,"PIZHOU DONGDA HOSPITAL is a hospital that integrates medical treatment, research, prevention, health care, and rehabilitation.",PIZHOU DONGDA HOSPITAL,https://www.crunchbase.com/organization/pizhou-dongda-hospital,"Health Care, Hospital, Medical","Pizhou, Jiangsu, China, Asia",Series B - PIZHOU DONGDA HOSPITAL,https://www.crunchbase.com/funding_round/pizhou-dongda-hospital-series-b--94f97639,1,JD Capital,Early Stage Venture,,Series B,3,20000000,CNY,2901705,,,,33000000,CNY,4961959,Yes,,http://www.pzddyy.com/,,Early Stage Venture,,"446,624"
2017-04-01,"Hangzhou AUPU Bathroom & Kitchen Technology engages in the design, manufacture, marketing, and export of bathroom products in China. ",AUPU,https://www.crunchbase.com/organization/aupu,"Manufacturing, Marketing","Hangzhou, Zhejiang, China, Asia",Venture Round - AUPU,https://www.crunchbase.com/funding_round/aupu-series-unknown--887ccde6,1,Zhejiang Paradise,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.aupu.cn,$50M to $100M,IPO,,"447,195"
2017-04-01,"Warren Chemical is a chemical company that manufactures saturated polyester, resin, and acrylic resin.",Warren Chemical,https://www.crunchbase.com/organization/warren-chemical,Chemical,"Yangzhou, Jiangsu, China, Asia",Venture Round - Warren Chemical,https://www.crunchbase.com/funding_round/warren-chemical-series-unknown--05c76232,1,Yunsheng Touzi,,,Venture - Series Unknown,1,,,,,,,,,,Yes,,https://www.hualunchem.com/,,,,"447,318"
2017-05-02,Yueling Network is a mobile game developer company.,Yueling001.com,https://www.crunchbase.com/organization/yueling001-com,"Gaming, Media and Entertainment, Mobile","Jiading, Shanghai, China, Asia",Angel Round - Yueling001.com,https://www.crunchbase.com/funding_round/yueling001-com-angel--73e669d0,1,Kaopu Wangluo,Seed,,Angel,1,3000000,CNY,435154,,,,3000000,CNY,435154,Yes,,http://www.yueling001.com/,,Seed,,"453,766"
2017-04-25,Xiangtan Guoan CATV Network is a radio and television broadcast service provider.,XIANGTAN GUOAN CATV NETWORK,https://www.crunchbase.com/organization/xiangtan-guoan-catv-network,"Broadcasting, Media and Entertainment, TV","Xiangtan, Hunan, China, Asia",Angel Round - XIANGTAN GUOAN CATV NETWORK,https://www.crunchbase.com/funding_round/xiangtan-guoan-catv-network-angel--20270978,1,Nongfa Zhongdian,Seed,,Angel,1,3000000,CNY,435859,,,,3000000,CNY,435859,Yes,,http://www.xtcatv.com/,,Seed,,"447,794"
2017-05-01,Derlook manufactures high-end home furnishing products.,Derlook,https://www.crunchbase.com/organization/derlook,"Home Decor, Home Improvement, Industrial, Manufacturing","Hangzhou, Zhejiang, China, Asia",Funding Round - Derlook,https://www.crunchbase.com/funding_round/derlook-undisclosed--31f6b77f,1,Richen Capital,,,Funding Round,1,100000000,CNY,14504525,,,,100000000,CNY,14504525,Yes,,http://www.derlook.com,,,,"453,964"
2017-04-05,UCT is a mobile OEM manufacturing company that specializes in the design and development of mobile communication products.,UCT,https://www.crunchbase.com/organization/uct-d47d,"Consumer Electronics, Manufacturing, Mobile","Shenzhen, Guangdong, China, Asia",Post-IPO Equity - UCT,https://www.crunchbase.com/funding_round/uct-d47d-post-ipo-equity--7ab73581,1,Jinyuan Ziben,,,Post-IPO Equity,1,11000000,CNY,1595498,,,,11000000,CNY,1595498,Yes,,http://www.uctcom.cn/,,IPO,,"453,973"
2017-06-08,dian xiaohuo is a retail intelligent data cloud platform.,dian xiaohuo,https://www.crunchbase.com/organization/dian-xiaohuo,"E-Commerce, Information Technology, Retail","Haidian, Beijing, China, Asia",Angel Round - dian xiaohuo,https://www.crunchbase.com/funding_round/dian-xiaohuo-angel--8330f4d9,1,Beijing Huidian Jisuanji Kexue Jishu Yanjiuyuan,Seed,,Angel,1,3000000,CNY,441434,,,,3000000,CNY,441434,Yes,,http://www.dianxiaohuo.top,,Seed,,"448,312"
2017-05-31,"Pear develops fog computing technology for smart devices to easily share idle computing, storage, bandwidth, and other resources.",Pear,https://www.crunchbase.com/organization/pear-cf54,"Cloud Computing, Information Technology, Internet, Mobile, Software","Guangdong, Jilin, China, Asia",Seed Round - Pear,https://www.crunchbase.com/funding_round/pear-cf54-seed--55b8c53c,1,Lenovo Capital and Incubator Group (LCIG),Seed,,Seed,1,,,,,,,,,,Yes,,https://pear.hk,,Seed,,"448,355"
2017-05-09,Joyme Technology is a mobile game development company.,Joyme Technology,https://www.crunchbase.com/organization/joyme-technology,"Gaming, Media and Entertainment, Mobile, Software","Suzhou, Jiangsu, China, Asia",Post-IPO Equity - Joyme Technology,https://www.crunchbase.com/funding_round/joyme-technology-post-ipo-equity--a2f12a8f,1,Huace Film & TV,,,Post-IPO Equity,3,40000000,CNY,5790346,,,,44500000,CNY,6518117,Yes,,http://www.joymetec.com,,IPO,,"447,912"
2017-06-10,DDD.ONLINE produces digital contents using AR and 3D technology.,DDD.ONLINE,https://www.crunchbase.com/organization/ddd-online,"3D Technology, Augmented Reality, Content Creators, Digital Marketing","Chengdu, Sichuan, China, Asia",Series A - DDD.ONLINE,https://www.crunchbase.com/funding_round/ddd-online-series-a--819d5baa,1,Huagai Capital,Early Stage Venture,,Series A,2,20000000,CNY,2941739,,,,30000000,CNY,4381686,Yes,,https://www.ddd.online,,Early Stage Venture,,"448,920"
