Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2023-11-02,"RocketHeart is a technology-driven company that combines research and development, manufacturing, sales, and service for medical devices.",RocketHeart,https://www.crunchbase.com/organization/rocketheart,"Manufacturing, Medical, Medical Device","Tianjin, Guangdong, China, Asia",Venture Round - RocketHeart,https://www.crunchbase.com/funding_round/rocketheart-series-unknown--66261233,2,"Shenzhen Xingrun Zichan Guanli Youxian Gongsi, Xingrun Haihe",,"Shenzhen Xingrun Zichan Guanli Youxian Gongsi, Xingrun Haihe",Venture - Series Unknown,1,100000000,CNY,13670353,,,,100000000,CNY,13670353,Yes,,http://59.110.218.50,,,,"43,704",
2023-10-25,Guosen Data is a language model digital solution provider dedicated to provid customers with digital solutions based on language models.,Guosen Data,https://www.crunchbase.com/organization/guosen-data,"Information Technology, Software","Shenzhen, Guangdong, China, Asia",Series A - Guosen Data,https://www.crunchbase.com/funding_round/guosen-data-series-a--4ac10039,1,Shanghai Zhurui Capital,Early Stage Venture,Shanghai Zhurui Capital,Series A,1,,,,,,,,,,Yes,,https://www.guoxinshuju.com,,Early Stage Venture,1,"43,825",
2023-11-07,INTESIM specializes in the research and development of self-controllable domestic CAE software.,INTESIM,https://www.crunchbase.com/organization/intesim,"Computer, Information Technology, Software, Software Engineering","Dalian Shi, Liaoning, China, Asia",Venture Round - INTESIM,https://www.crunchbase.com/funding_round/intesim-series-unknown--cc9ec95d,2,"China Internet Investment Fund, Shenzhen Capital Group",,"China Internet Investment Fund, Shenzhen Capital Group",Venture - Series Unknown,1,100000000,CNY,13737962,,,,100000000,CNY,13737962,Yes,,http://www.intesim.cn/,,,,"43,860",
2023-11-06,Angote is an energy experimental researcher that specializes in the study and creation of specific electronic materials.,Angote,https://www.crunchbase.com/organization/angote,"Battery, Electronics, Energy","Chengdu, Sichuan, China, Asia",Seed Round - Angote,https://www.crunchbase.com/funding_round/angote-seed--0a187d80,1,Born Capital,Seed,Born Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"43,905",
2023-11-06,Cuttlefish Travel is a social travel platform that facilitates the gathering of travel companions for an engaging vacation experience.,Cuttlefish Travel,https://www.crunchbase.com/organization/cuttlefish-travel,"Social, Tour Operator, Tourism, Travel Agency","Baoshan, Shanghai, China, Asia",Series A - Cuttlefish Travel,https://www.crunchbase.com/funding_round/cuttlefish-travel-series-a--78972270,1,Fucheng Capital,Early Stage Venture,Fucheng Capital,Series A,1,100000000,CNY,13755915,,,,100000000,CNY,13755915,Yes,,https://www.mycuttlefish.com,,Early Stage Venture,,"44,030",
2023-11-17,Tengsheng Technology provides solar systems for residential applications.,Tengsheng Technology,https://www.crunchbase.com/organization/tengsheng-technology,"Information Technology, Residential, Solar","Suzhou, Jiangsu, China, Asia",Series B - Tengsheng Technology,https://www.crunchbase.com/funding_round/tengsheng-technology-series-b--6cb1e2f6,1,IDG Capital,Early Stage Venture,IDG Capital,Series B,2,150000000,CNY,20801265,,,,150000000,CNY,20801265,Yes,,https://www.tsun-ess.com/,,Early Stage Venture,,"44,044",
2023-10-30,Testi is a semi-conductor equipment developer that produces and sells surface processing equipment.,Testi,https://www.crunchbase.com/organization/testi-db5a,"Electronics, Machinery Manufacturing, Manufacturing, Semiconductor","Shunyi, Beijing, China, Asia",Series B - Testi,https://www.crunchbase.com/funding_round/testi-db5a-series-b--84b55584,11,"Anxin Investment, Beijing Advanced Fund, Bozhong Xinhe, CICC Qichen, Hongtai Fund, Hunpu Investment, Long Capital, Shang Qi Capital, Sunic Capital, Xinwei Capital, Youshan Capital",Early Stage Venture,Sunic Capital,Series B,2,,,,,,,,,,Yes,,https://www.tsd-semicon.com/,,Early Stage Venture,,"44,231",
2023-11-01,Bowang Pharmaceutical is an RNAi drug research and development platform focused on siRNA drug development.,Bowang Pharmaceutical,https://www.crunchbase.com/organization/bowang-pharmaceutical,"Biotechnology, Product Research","Jiading, Shanghai, China, Asia",Series A - Bowang Pharmaceutical,https://www.crunchbase.com/funding_round/bowang-pharmaceutical-series-a--efac700b,4,"Huagai Capital, SDIC Fund Management, Trinity Innovation Fund, Yuanxi Haihe Fund",Early Stage Venture,SDIC Fund Management,Series A,2,300000000,CNY,41000970,,,,700000000,CNY,103771669,Yes,,https://www.argobiopharma.com,,Early Stage Venture,1,"44,239",
2023-11-28,Taoxiangxiang focuses on idea incubation and connecting commercial opportunities through self-created channels.,Tao Xiangxiang,https://www.crunchbase.com/organization/tao-xiangxiang,"Business Development, Service Industry","Minhang, Shanghai, China, Asia",Angel Round - Tao Xiangxiang,https://www.crunchbase.com/funding_round/tao-xiangxiang-angel--0cdf363d,1,East China Internet Industrial Park,Seed,East China Internet Industrial Park,Angel,1,10000000,CNY,1413667,,,,10000000,CNY,1413667,Yes,,,,Seed,,"44,257",
2023-11-14,Immupeutics Medicine is a biomedical research company of tumor immunotherapy technology.,Immupeutics Medicine,https://www.crunchbase.com/organization/immupeutics-medicine,"Biotechnology, Medical","Beijing, Beijing, China, Asia",Seed Round - Immupeutics Medicine,https://www.crunchbase.com/funding_round/immupeutics-medicine-seed--7b615256,4,"Alwin Capital, Shanghai Junshi Biosciences, Shunxi Fund, Yahui Precision Medicine Fund",Seed,Shunxi Fund,Seed,3,,,,,,,100000000,CNY,15454517,Yes,,https://www.immupeutics.com,,Seed,2,"44,340",
2023-12-07,Powerlaw AI is a developer of artificial intelligence technology designed to improve the efficiency of legal processes.,Powerlaw AI,https://www.crunchbase.com/organization/powerlaw-ai,"Artificial Intelligence (AI), Legal, Machine Learning, Software","Haidian, Beijing, China, Asia",Series B - Powerlaw AI,https://www.crunchbase.com/funding_round/powerlaw-ai-series-b--32bded68,6,"eSign, HSG, Huayu Science and Technology, Linear Capital, Source Code Capital, Zhipu AI",Early Stage Venture,,Series B,4,80000000,CNY,11189124,,,,163000000,CNY,23679258,Yes,,https://powerlaw.ai/,,Early Stage Venture,,"44,501",
2023-11-13,Finder is a provider of sophisticated digital services for laboratories that specializes in the public health and laboratory sectors.,Finder,https://www.crunchbase.com/organization/finder-7383,"Big Data, Cloud Data Services, SaaS","Minhang, Shanghai, China, Asia",Seed Round - Finder,https://www.crunchbase.com/funding_round/finder-7383-seed--1d5e3664,3,"Jiaotong University Future Xiaomiao Fund, Xiaomiao Langrui Fund, Zizhu Xiaomiao Fund",Seed,,Seed,1,10000000,CNY,1371742,,,,10000000,CNY,1371742,Yes,,https://finder-cas.com,,Seed,,"44,640",
2023-11-13,CVA Chip is a chip design company focusing on the field of intelligent perception and computing control.,CVA Chip,https://www.crunchbase.com/organization/cva-chip,"Enterprise Software, Intelligent Systems, Internet of Things, Semiconductor, Sensor, Software","Shenzhen, Guangdong, China, Asia",Series B - CVA Chip,https://www.crunchbase.com/funding_round/cva-chip-series-b--bae79136,4,"Greenwoods Investment, Hongtai Fund, Hony Capital, Lucion",Early Stage Venture,,Series B,3,200000000,CNY,27434842,,,,300000000,CNY,42937997,Yes,,http://www.cvachip.com/,,Early Stage Venture,,"44,652",
2023-11-15,Yinguan Semiconductor is a semiconductor equipment company that focuses on the development of precision motion control systems.,Yinguan Semiconductor,https://www.crunchbase.com/organization/yinguan-semiconductor,"Advanced Materials, Semiconductor","Shanghai, Shanghai, China, Asia",Venture Round - Yinguan Semiconductor,https://www.crunchbase.com/funding_round/yinguan-semiconductor-series-unknown--b723dd43,5,"CCB Investments, Clearstone Capital, Edge Ventures, Kunlun Capital, Spinnotec",,,Venture - Series Unknown,1,100000000,CNY,13799194,,,,100000000,CNY,13799194,Yes,,http://yg-st.com,,,,"44,645",
2023-12-22,MindMotion is an electronics company that supplies general-purpose 32-bit MCU products and solutions.,MindMotion,https://www.crunchbase.com/organization/mindmotion,"Electronics, Hardware, Infrastructure, Software","Shanghai, Shanghai, China, Asia",Venture Round - MindMotion,https://www.crunchbase.com/funding_round/mindmotion-series-unknown--040d766c,1,Haiwang Capital,,Haiwang Capital,Venture - Series Unknown,2,,,,,,,,,,Yes,,https://www.mindmotion.com.cn,,,,"44,851",
2023-11-10,Youkang Technology provides full-cycle digital health management solutions.,Youkang Technology,https://www.crunchbase.com/organization/youkang-technology,"Information Services, Medical","Hangzhou, Zhejiang, China, Asia",Angel Round - Youkang Technology,https://www.crunchbase.com/funding_round/youkang-technology-angel--2164f7f5,1,DaYou Capital,Seed,DaYou Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,1,"44,894",
2023-11-10,Themis Medical provides comprehensive solutions for medical beauty diagnosis and treatment.,Themis Medical,https://www.crunchbase.com/organization/themis-medical,"Beauty, Medical","Shenzhen, Guangdong, China, Asia",Series A - Themis Medical,https://www.crunchbase.com/funding_round/themis-medical-series-a--1df99d5a,1,Shenzhen Capital Group,Early Stage Venture,Shenzhen Capital Group,Series A,1,,,,,,,,,,Yes,,https://www.xbeautineers.com,,Early Stage Venture,1,"45,046",
2023-11-09,Zhongke Yiwei Technology is a precision medicine company that provides exosome precision diagnostic product and services for neuro diseases.,Zhongke Yiwei Technology,https://www.crunchbase.com/organization/zhongke-yiwei-technology,"Medical Device, Pharmaceutical, Precision Medicine","Suzhou, Jiangsu, China, Asia",Angel Round - Zhongke Yiwei Technology,https://www.crunchbase.com/funding_round/zhongke-yiwei-technology-angel--f38b85de,1,CASVC,Seed,CASVC,Angel,1,10000000,CNY,1373004,,,,10000000,CNY,1373004,Yes,,,,Seed,,"45,044",
2024-01-01,Xi'an Tianjiao New Energy is a perovskite battery company that specializes in perovskite photovoltaic cell component development.,Xi'an Tianjiao New Energy,https://www.crunchbase.com/organization/xi-an-tianjiao-new-energy,"Advanced Materials, Energy, Solar","Xian, Hunan, China, Asia",Seed Round - Xi'an Tianjiao New Energy,https://www.crunchbase.com/funding_round/xi-an-tianjiao-new-energy-seed--a4612d2c,1,Yizhan Capital,Seed,,Seed,2,,,,,,,100000000,CNY,13666990,Yes,,,,Seed,,"45,222",
2023-11-29,Xinxuan Supply Chain is a one-stop solution provider for the supply chain management through big data supply and demand analysis.,Xinxuan Supply Chain,https://www.crunchbase.com/organization/xinxuan-supply-chain,"Analytics, Big Data, Supply Chain Management","Dalian Shi, Liaoning, China, Asia",Angel Round - Xinxuan Supply Chain,https://www.crunchbase.com/funding_round/xinxuan-supply-chain-angel--7bf03a54,1,Zhongqing Investment,Seed,Zhongqing Investment,Angel,1,45000000,CNY,6347952,155000000,CNY,21865169,45000000,CNY,6347952,Yes,,,,Seed,,"45,275",
2023-11-06,Tongrong Carbon Sink is a carbon sink management solution provider.,Tongrong Carbon Sink,https://www.crunchbase.com/organization/tongrong-carbon-sink,"Consulting, Environmental Consulting","Shenzhen, Guangdong, China, Asia",Series B - Tongrong Carbon Sink,https://www.crunchbase.com/funding_round/tongrong-carbon-sink-series-b--5bc9922a,2,"Nuts Capital, Senhai Group",Early Stage Venture,"Nuts Capital, Senhai Group",Series B,1,15000000,USD,15000000,,,,15000000,USD,15000000,Yes,,,,Early Stage Venture,,"45,396",
2023-11-08,"Mo Yogurt is an enterprise integrated catering franchise that focus on operation, standardized R&D & production, marketing & brand building.",More Yogurt,https://www.crunchbase.com/organization/more-yogurt,"Catering, Food and Beverage","Pudong, Shandong, China, Asia",Corporate Round - More Yogurt,https://www.crunchbase.com/funding_round/more-yogurt-corporate-round--64897d4a,1,Shijiazhuang Junlebao Dairy,,Shijiazhuang Junlebao Dairy,Corporate Round,2,,,,,,,50000000,CNY,6914099,Yes,,http://www.more-yogurt.com/,,,,"45,422",
2023-11-13,Monyan Pharma is a pharmaceutical company that specializes in manufacturing natural and chemical medicines and health foods for oncotherapy.,Monyan Pharma,https://www.crunchbase.com/organization/monyan-pharma,"Medical, Oncology, Pharmaceutical","Jingmen, Hubei, China, Asia",Series B - Monyan Pharma,https://www.crunchbase.com/funding_round/monyan-pharma-series-b--67de180f,3,"ALAN AMC, Jinggangshan Zhendong Shenghong Investment, Yangzhou Kaixian Venture Capital",Early Stage Venture,ALAN AMC,Series B,1,100000000,CNY,13717421,,,,100000000,CNY,13717421,Yes,,http://www.mengyyy.com,,Early Stage Venture,,"45,530",
2024-01-01,Iluvatar CoreX  is a developer of high-performance computing solutions including System-on-a-Chip (SoC) chipset and its software platform.,Iluvatar CoreX,https://www.crunchbase.com/organization/iluvatar-corex,"Artificial Intelligence (AI), Cloud Computing, Information Services, Information Technology, Semiconductor, Software","Nanjing, Jiangsu, China, Asia",Private Equity Round - Iluvatar CoreX,https://www.crunchbase.com/funding_round/iluvatar-corex-private-equity--2c68c96e,1,Xicheng Zhiyuan,Private Equity,,Private Equity,4,,,,,,,2200000000,CNY,334430200,Yes,,https://www.iluvatar.com/,$100M to $500M,Private Equity,,"45,859",
2023-11-01,Huili Pharmaceutical is a drug delivery platform that specializes in the development of nanoparticles and microsphere preparation equipment.,Huili Pharmaceutical,https://www.crunchbase.com/organization/huili-pharmaceutical,"Biopharma, Medical Device, Nanotechnology, Pharmaceutical","Suzhou, Jiangsu, China, Asia",Series A - Huili Pharmaceutical,https://www.crunchbase.com/funding_round/huili-pharmaceutical-series-a--30e627d8,2,"BioVenture, Suzhou Industrial Park Science and Technology Fund",Early Stage Venture,Suzhou Industrial Park Science and Technology Fund,Series A,1,100000000,CNY,13666990,,,,100000000,CNY,13666990,Yes,,,,Early Stage Venture,1,"45,958",
2023-11-01,Baisios is a developer of tumor immune cell therapy technology and is dedicated to the growth of the tumor biotherapy industry.,Baisios,https://www.crunchbase.com/organization/baisios,"Biotechnology, Genetics, Medical","Fengtai, Beijing, China, Asia",Series B - Baisios,https://www.crunchbase.com/funding_round/baisios-series-b--f2c27fac,4,"Beijing Science Sun Pharmaceutical, Green Pine Capital Partners, Sirnaomics, Xiamen High-Tech Innovation Center",Early Stage Venture,Green Pine Capital Partners,Series B,2,,,,,,,,,,Yes,,https://www.bioon.com.cn,,Early Stage Venture,1,"45,959",
2023-10-27,Xinmao New Energy develops and manufactures lithium-ion battery materials.,Xinmao New Energy,https://www.crunchbase.com/organization/xinmao-new-energy,"Battery, Energy, Manufacturing","Shenzhen, Guangdong, China, Asia",Series C - Xinmao New Energy,https://www.crunchbase.com/funding_round/xinmao-new-energy-series-c--03f56baa,1,China Structural Reform Fund,Late Stage Venture,China Structural Reform Fund,Series C,2,100000000,CNY,13666243,,,,100000000,CNY,13666243,Yes,,http://www.xinmao-tech.com,,Late Stage Venture,,"45,967",
2023-11-03,Mihu Media is a company that offers animation producing services.,Mihu Media,https://www.crunchbase.com/organization/mihu-media,"Animation, Film Production","Jiangbei, Chongqing, China, Asia",Venture Round - Mihu Media,https://www.crunchbase.com/funding_round/mihu-media-series-unknown--016f93cd,1,Liangjiang Ziben,,Liangjiang Ziben,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"45,950",
2023-10-30,Tianfu Energy Storage is centered on the industrial development of redox flow batteries made exclusively of vanadium.,Tianfu Energy Storage,https://www.crunchbase.com/organization/tianfu-energy-storage,"Battery, Energy, Manufacturing","Chengdu, Sichuan, China, Asia",Angel Round - Tianfu Energy Storage,https://www.crunchbase.com/funding_round/tianfu-energy-storage-angel--0e21733a,2,"Chengdu Wutong Green Carbon Fund, Oriental Fortune Capital",Seed,Oriental Fortune Capital,Angel,1,,,,,,,,,,Yes,,,,Seed,,"45,951",
2023-09-22,Shanhai Innovation is a medical science company that provides supramolecular science and technology research and development solutions.,Shanhai Innovation,https://www.crunchbase.com/organization/shine-96e7,"Biotechnology, Medical, Product Research","Shenzhen, Guangdong, China, Asia",Series B - Shanhai Innovation,https://www.crunchbase.com/funding_round/shine-96e7-series-b--9a3b7ebb,2,"Hongtai Capital Holdings, Meicifang Investment",Early Stage Venture,Meicifang Investment,Series B,5,,,,,,,310000000,CNY,45123525,Yes,,http://www.shineskychina.com,,Late Stage Venture,,"46,035",
2023-10-27,Chenlu Technology is an automobile company that provides full-stack intelligent steering products and services.,Chenlu Technology,https://www.crunchbase.com/organization/chenlu-technology,"Automotive, Intelligent Systems","Shanghai, Shanghai, China, Asia",Series A - Chenlu Technology,https://www.crunchbase.com/funding_round/chenlu-technology-series-a--ef5995cd,2,"Harvest Capital, ThunderSoft",Early Stage Venture,"Harvest Capital, ThunderSoft",Series A,1,100000000,CNY,13666243,,,,100000000,CNY,13666243,Yes,,,,Early Stage Venture,,"46,115",
