Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round),Sentiment
2024-04-02,Blue Whale is a high-tech company that combines energy conservation and emission reduction.,Blue Whale,https://www.crunchbase.com/organization/blue-whale-5305,"Manufacturing, Sales","Guangdong, Jilin, China, Asia",Venture Round - Blue Whale,https://www.crunchbase.com/funding_round/blue-whale-5305-series-unknown--10b0acfb,1,Citic Environment,,Citic Environment,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"31,193",
2024-01-31,Incus provides unique audio technology and product solutions.,Incus,https://www.crunchbase.com/organization/incus,"Digital Entertainment, Health Care, Internet of Things, Machine Learning","Shenzhen, Guangdong, China, Asia",Series A - Incus,https://www.crunchbase.com/funding_round/incus-series-a--bb764be7,2,"GRC SinoGreen Fund, Shunxi Fund",Early Stage Venture,Shunxi Fund,Series A,2,,,,,,,,,,Yes,,http://www.incus.com.cn,Less than $1M,Early Stage Venture,2,"30,997",
2024-01-25,Boshan Entertainment offers both premium music content services and music services.,Boshan Entertainment,https://www.crunchbase.com/organization/boshan-entertainment,"Music, Musical Instruments","Beijing, Beijing, China, Asia",Seed Round - Boshan Entertainment,https://www.crunchbase.com/funding_round/boshan-entertainment-seed--ee9cf7ac,1,Nanxin Venture Capital,Seed,Nanxin Venture Capital,Seed,1,,,,,,,,,,Yes,,http://www.mightymountain.cn/,,Seed,,"31,126",
2024-01-29,Mr. Herbal is a company that provides middle-aged men's health products.,Mr. Herbal,https://www.crunchbase.com/organization/mr-herbal,"Health Care, Nutrition, Wellness","Guangzhou, Guangdong, China, Asia",Angel Round - Mr. Herbal,https://www.crunchbase.com/funding_round/mr-herbal-angel--65e4c32e,1,Gaozhang Capital,Seed,Gaozhang Capital,Angel,1,140000,USD,140000,,,,140000,USD,140000,Yes,,,,Seed,1,"31,129",
2024-04-18,Cellatopia manufacturers biomedical tools that helps to cure low reproducibility and reliability.,Cellatopia,https://www.crunchbase.com/organization/cellatopia,"Manufacturing, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - Cellatopia,https://www.crunchbase.com/funding_round/cellatopia-seed--67e5720c,2,"Suzhou Nuowei Venture Capital, Suzhou Shishangbai Venture Partners",Seed,Suzhou Shishangbai Venture Partners,Seed,1,10000000,CNY,1381654,,,,10000000,CNY,1381654,Yes,,,,Seed,1,"31,204",
2024-04-30,Churui Intelligent Technology is a company that provide software and hardware integrated solution services.,Churui Intelligent,https://www.crunchbase.com/organization/churui-intelligent,"Service Industry, Software","Wuhu, Anhui, China, Asia",Series B - Churui Intelligent,https://www.crunchbase.com/funding_round/churui-intelligent-series-b--99de48d9,1,Anhui State-owned Capital,Early Stage Venture,Anhui State-owned Capital,Series B,2,,,,,,,,,,Yes,,http://www.whcrit.com,Less than $1M,Early Stage Venture,,"31,214",
2024-01-23,"Yixian Technology is a developer of cutting-edge driving training services, including robot coaches.",Yixian Intelligence,https://www.crunchbase.com/organization/yixian-intelligence,"Artificial Intelligence (AI), Robotics","Haidian, Beijing, China, Asia",Venture Round - Yixian Intelligence,https://www.crunchbase.com/funding_round/yixian-intelligence-series-unknown--633e3376,1,Fortune Venture Capital,,Fortune Venture Capital,Venture - Series Unknown,1,,,,,,,,,,Yes,,http://www.jqrjl.com,,,,"31,000",
2024-01-15,Dakang Medical is a chain of independent blood purification medical service institutions.,Dakang Medical,https://www.crunchbase.com/organization/dakang-medical,"Health Care, Life Science, Medical","Beijing, Beijing, China, Asia",Private Equity Round - Dakang Medical,https://www.crunchbase.com/funding_round/dakang-medical-private-equity--462cec41,2,"October Capital, SDIC Chuangyi",Private Equity,October Capital,Private Equity,7,,,,,,,400000000,CNY,59694365,Yes,,http://www.dakangmedical.com,,Private Equity,1,"31,002",
2024-04-10,Linton Automobile is a manufacturer of automotive accessories and parts.,Linton Automobile,https://www.crunchbase.com/organization/linton-automobile,"Automotive, Manufacturing","Qingpu, Shanghai, China, Asia",Seed Round - Linton Automobile,https://www.crunchbase.com/funding_round/linton-automobile-seed--18d92649,4,"Blue Lake Capital, Gaorong Capital, Junzhi Yan, Yiyuan Capital",Seed,Blue Lake Capital,Seed,2,30000000,CNY,4147943,,,,50000000,CNY,6934623,Yes,,,,Seed,1,"31,006",
2024-03-11,"Simnova Biotherapeutics develops cell therapies for cancer treatment, with a focus on CAR-based cell therapy.",Simnova,https://www.crunchbase.com/organization/simnova,"Biotechnology, Clinical Trials, Health Care, Therapeutics","Shanghai, Shanghai, China, Asia",Series A - Simnova,https://www.crunchbase.com/funding_round/simnova-series-a--edea35ea,4,"Guochuang Qinzhi, Oriza Seed Capital (Oriza Yuandian), PagodaTree Partners, Youshan Capital",Early Stage Venture,Youshan Capital,Series A,1,200000000,CNY,27837319,,,,200000000,CNY,27837319,Yes,,http://www.simnovabio.com,,Early Stage Venture,4,"31,241",
2024-01-08,"Xinchen New Materials is a manufacturer of electrolyte lithium salts, which are utilized in battery electrolytes.",Xinchen New Materials,https://www.crunchbase.com/organization/xinchen-new-materials,"Advanced Materials, Battery, Manufacturing","Chuzhou, Anhui, China, Asia",Series B - Xinchen New Materials,https://www.crunchbase.com/funding_round/xinchen-new-materials-series-b--98f17f3b,3,"5Y Capital, CAS Star, Hefei Innovation Investment",Early Stage Venture,5Y Capital,Series B,2,100000000,CNY,14084507,,,,100000000,CNY,14084507,Yes,,http://www.xinchen.cc,,Early Stage Venture,1,"31,134",
2024-01-05,"TronSight is a technology-driven firm focusing in precision measurement sensor R&D, manufacture, sales, and service.",TronSight,https://www.crunchbase.com/organization/tronsight,"Electronics, Laser","Suzhou, Jiangsu, China, Asia",Venture Round - TronSight,https://www.crunchbase.com/funding_round/tronsight-series-unknown--95cf79cf,1,Wuzhong High-Tech Ventures,,Wuzhong High-Tech Ventures,Venture - Series Unknown,2,,,,,,,10000000,CNY,1366662,Yes,,https://www.tronsight.com,,,,"31,016",
2024-01-23,Gecko New Energy Vehicles is a new energy commercial vehicle manufacturer with an innovative digital chassis at its foundation.,Gecko New Energy Automobile,https://www.crunchbase.com/organization/gecko-new-energy-automobile,"Automotive, Manufacturing","Shenzhen, Guangdong, China, Asia",Seed Round - Gecko New Energy Automobile,https://www.crunchbase.com/funding_round/gecko-new-energy-automobile-seed--4aaa2c90,7,"Particle Future, Pingshan District Industrial Capital Investment, Sealand Securities, Shenzhen Bay Angel Fund, TopoScend Capital, Watere Capital, Wise Fund",Seed,TopoScend Capital,Seed,1,,,,,,,,,,Yes,,https://gecko.com.cn,,Seed,,"31,017",
2024-05-14,zhongjing Weishi is a producer of consumer ophthalmic medical goods.,Zhongjing Vision,https://www.crunchbase.com/organization/zhongjing-vision,"Manufacturing, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - Zhongjing Vision,https://www.crunchbase.com/funding_round/zhongjing-vision-seed--717ff06b,4,"Everbright ReinFore, Fengqiao Capital, G&G Capital, Taiyu Investment",Seed,Everbright ReinFore,Seed,2,,,,,,,,,,Yes,,http://nthopticmed.com/,,Seed,3,"31,021",
2024-04-11,"Dingtai Jiachuang is a high-tech enterprise that focuses on R&D, manufacturing, and sales of pan-power electronic product testing.",Dingtai Jiachuang,https://www.crunchbase.com/organization/dingtai-jiachuang,"Electronics, Manufacturing, Usability Testing","Guangming, Hunan, China, Asia",Series A - Dingtai Jiachuang,https://www.crunchbase.com/funding_round/dingtai-jiachuang-series-a--960cd4c6,1,Cowin Capital,Early Stage Venture,Cowin Capital,Series A,2,100000000,CNY,13818071,,,,100000000,CNY,13818071,Yes,,http://www.szdtjc.com,,Early Stage Venture,,"31,024",
2024-03-19,Jinzhuan Xinke is a developer of domestic distributed database.,Jinzhuan Xinke,https://www.crunchbase.com/organization/jinzhuan-xinke,"Big Data, Database, Developer Tools, Software","Daxing, Beijing, China, Asia",Venture Round - Jinzhuan Xinke,https://www.crunchbase.com/funding_round/jinzhuan-xinke-series-unknown--23317c2f,3,"Bank of China, China Construction Bank, China Mobile",,China Mobile,Venture - Series Unknown,1,,,,,,,,,,Yes,,,,,,"31,255",
2024-05-23,"Micro-Ray Technology is a provider of X-ray tubes for medical imaging equipment CT machines, offering advanced component solutions.",Micro-Ray Technology,https://www.crunchbase.com/organization/micro-ray-technology,"Electronic Health Record (EHR), Life Science, Medical","Suzhou, Jiangsu, China, Asia",Seed Round - Micro-Ray Technology,https://www.crunchbase.com/funding_round/micro-ray-technology-seed--5c272592,1,Suzhou Xiangcheng Financial Holding Group,Seed,Suzhou Xiangcheng Financial Holding Group,Seed,1,,,,,,,,,,Yes,,https://www.micxray.com,,Seed,,"31,256",
2024-04-16,Leqi Intelligent specialized in research and development of intelligent short-term transportation through AIoT intelligent interconnection.,Leqi Intelligent,https://www.crunchbase.com/organization/leqi-intelligent,"Information Technology, Manufacturing, Transportation","Shenzhen, Guangdong, China, Asia",Series A - Leqi Intelligent,https://www.crunchbase.com/funding_round/leqi-intelligent-series-a--068ecd9d,1,Dahengqin Technology,Early Stage Venture,Dahengqin Technology,Series A,2,,,,,,,,,,Yes,,https://www.lqwheel.cn/,,Early Stage Venture,,"31,266",
2024-01-25,"Junfeng New Materials is a high-tech business specializing in the R&D, manufacturing, and sales of electronic materials.",Junfeng New Materials,https://www.crunchbase.com/organization/junfeng-new-materials,"Consumer Electronics, Electronics, Manufacturing","Nantong, Jiangsu, China, Asia",Series A - Junfeng New Materials,https://www.crunchbase.com/funding_round/junfeng-new-materials-series-a--4051cdba,1,Qianrong Venture Capital,Early Stage Venture,Qianrong Venture Capital,Series A,1,,,,,,,,,,Yes,,http://www.jfxcl.cn,,Early Stage Venture,,"31,045",
2024-02-23,Nake New Materials is a manufacturer of sodium-ion battery.,Nake New Materials,https://www.crunchbase.com/organization/nake-new-materials,"Battery, Energy Storage, Manufacturing","Changshan, Hunan, China, Asia",Seed Round - Nake New Materials,https://www.crunchbase.com/funding_round/nake-new-materials-seed--983bf5a2,1,Xiangjiang State Investment,Seed,Xiangjiang State Investment,Seed,1,,,,,,,,,,Yes,,http://hnnkxc.com,,Seed,,"31,054",
2024-04-29,Cangchao Zhihui is an unmanned aerial vehicle developer that specializes in the design and development of unmanned aerial vehicles.,Cangchao Zhihui,https://www.crunchbase.com/organization/cangchao-zhihui,"Aerospace, Automotive, Manufacturing","Lianyungang, Jiangsu, China, Asia",Seed Round - Cangchao Zhihui,https://www.crunchbase.com/funding_round/cangchao-zhihui-seed--ff86d262,1,Jinqiao Private Equity Fund Management,Seed,Jinqiao Private Equity Fund Management,Seed,1,,,,,,,,,,Yes,,,,Seed,,"31,056",
2024-04-25,Hanhai Quantum is a service provider company that specializes in software development.,Hanhai Quantum,https://www.crunchbase.com/organization/hanhai-quantum,"Service Industry, Software","Hefei, Anhui, China, Asia",Seed Round - Hanhai Quantum,https://www.crunchbase.com/funding_round/hanhai-quantum-seed--a32073d6,2,"CAS Star, Hefei High-tech VC",Seed,CAS Star,Seed,1,,,,,,,,,,Yes,,https://pwdft.com,,Seed,,"31,402",
2024-05-22,iBatteryCloud provides customized digital energy storage solutions for industrial clients,iBatteryCloud,https://www.crunchbase.com/organization/ibatterycloud,"Battery, Energy, Manufacturing","Beijing, Beijing, China, Asia",Series A - iBatteryCloud,https://www.crunchbase.com/funding_round/ibatterycloud-series-a--bde7477c,2,"Qiandao Fund, Zhenghai Investment",Early Stage Venture,Qiandao Fund,Series A,1,,,,,,,,,,Yes,,https://www.ibattery.cloud,,Early Stage Venture,,"31,413",
2024-05-20,Zhihe Bio is a synthetic biology manufacturer of oleochemicals.,Zhihe Biotechnology,https://www.crunchbase.com/organization/zhihe-biotechnology,"Biotechnology, Chemical, Manufacturing","Nanjing, Jiangsu, China, Asia",Seed Round - Zhihe Biotechnology,https://www.crunchbase.com/funding_round/zhihe-biotechnology-seed--8b9b3fdc,7,"Changjin Holdings Industrial Capital, Dingxin Capital, Qiandao Fund, Shunwei Capital, Star Capital, Sunz Fund, Yinxinggu Capital",Seed,,Seed,2,1410000,USD,1410000,,,,1410000,USD,1410000,Yes,,,,Seed,,"31,396",
2024-01-04,"Wiserscope focuses on camera modules, semi-finished products, and medical image processors for medical endoscopes.",Wiserscope,https://www.crunchbase.com/organization/wiserscope,"Electronics, Machinery Manufacturing, Manufacturing","Guangzhou, Guangdong, China, Asia",Series A - Wiserscope,https://www.crunchbase.com/funding_round/wiserscope-series-a--6c48bec1,2,"BMC, Greenriver Investment",Early Stage Venture,Greenriver Investment,Series A,2,,,,,,,,,,Yes,,http://www.wiserscope.com,,Early Stage Venture,,"31,427",
2024-04-22,Siyang Logistics is a provider of ship cargo transportation services.,Siyang Logistics,https://www.crunchbase.com/organization/siyang-logistics,"Service Industry, Shipping, Transportation","Yunyang, Henan, China, Asia",Series A - Siyang Logistics,https://www.crunchbase.com/funding_round/siyang-logistics-series-a--44884e29,1,Jiangsu Junying Venture Capital Group,Early Stage Venture,Jiangsu Junying Venture Capital Group,Series A,2,,,,,,,6000000,CNY,866989,Yes,,,,Early Stage Venture,,"31,454",
2024-05-27,Pusenmei is a precision micro-resistance current sensor developer company.,Prosemi,https://www.crunchbase.com/organization/prosemi,"Manufacturing, Sensor","Suzhou, Jiangsu, China, Asia",Seed Round - Prosemi,https://www.crunchbase.com/funding_round/prosemi-seed--3a344b49,3,"CAS Star, Leadervc.com, Sunic Capital",Seed,"CAS Star, Sunic Capital",Seed,1,,,,,,,,,,Yes,,https://www.prosemitech.com,,Seed,3,"31,654",
2024-05-31,Qingbo Exploration is a hydrogen boat power system technology provider.,Qingbo Exploration,https://www.crunchbase.com/organization/qingbo-exploration,"Advanced Materials, Energy","Qingpu, Shanghai, China, Asia",Series A - Qingbo Exploration,https://www.crunchbase.com/funding_round/qingbo-exploration-series-a--ec433947,5,"Changshu Dakeyuan, DCM Ventures, Huiyi Capital, K2VC, SilkRoad GoldenBridge Capital",Early Stage Venture,,Series A,1,100000000,CNY,14070684,,,,100000000,CNY,14070684,Yes,,,,Early Stage Venture,,"31,689",
2024-03-19,Xushui Internet is a medical equipment Internet of Things solution provider.,Xushui Internet,https://www.crunchbase.com/organization/xushui-internet,"Health Care, Medical, Medical Device","Beijing, Beijing, China, Asia",Series A - Xushui Internet,https://www.crunchbase.com/funding_round/xushui-internet-series-a--5c7f9764,2,"Huimei Capital, Tianjin Renai Capital",Early Stage Venture,Tianjin Renai Capital,Series A,2,,,,,,,10000000,CNY,1449717,Yes,,http://iot.aquiferre.cn,,Early Stage Venture,,"31,729",
2024-04-16,Zhuanma Biotechnology is a company that provide gene editing services.,Zhuanma Biotech,https://www.crunchbase.com/organization/zhuanma-biotech,"Biotechnology, Hospital, Medical","Shanghai, Shanghai, China, Asia",Seed Round - Zhuanma Biotech,https://www.crunchbase.com/funding_round/zhuanma-biotech-seed--e9deffbd,1,Med-Fine Capital,Seed,Med-Fine Capital,Seed,1,,,,,,,,,,Yes,,,,Seed,,"31,720",
2024-01-12,"Babel AI offers users full-process AI services for software development, operation, and maintenance.",Babel AI,https://www.crunchbase.com/organization/babel-ai-7832,"Artificial Intelligence (AI), Information Technology, Software","Nantong, Jiangsu, China, Asia",Seed Round - Babel AI,https://www.crunchbase.com/funding_round/babel-ai-7832-seed--ac4f60ab,2,"Frees Fund, Sky9 Capital",Seed,Sky9 Capital,Seed,1,5500000,USD,5500000,,,,5500000,USD,5500000,Yes,,,,Seed,,"31,723",
2024-02-28,Hainan Zhongle is a Yuanverse technology R&D and innovation service provider.,Hainan Zhongle,https://www.crunchbase.com/organization/hainan-zhongle,"Artificial Intelligence (AI), Augmented Reality, Metaverse, Virtual Reality","Haikou, Hainan, China, Asia",Seed Round - Hainan Zhongle,https://www.crunchbase.com/funding_round/hainan-zhongle-seed--dc2df600,3,"AlphaX Partners, Haiwei Fund, Shiyu Capital",Seed,Shiyu Capital,Seed,1,5000000,CNY,694734,,,,5000000,CNY,694734,Yes,,,,Seed,,"31,760",
